Date,Open,High,Low,Close,Vol,BuySignal,Stop_profit,exit_price,Matured,time_cost,buy,sell,profit,OBV_UP,sBuy,sSell,sProfit,sPosition,sCash,sAvgCost,xBuy,xSell,xProfit,xPosition,xCash,xAvgCost,xBuyOrder,xSellOrder,Kelly,Postrior,P/L,likelihood,profit_margin,loss_margin
2024-01-11,0.65,0.8131,0.6401,0.7376,51405285.812371,0.0,1.8215730885213754,0.4394175,2024-04-10,0.0,0.7376,0.669,-0.09300433839479394,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-12,0.7376,0.7691,0.6951,0.6976,46270065.16532537,0.0,1.8206223060478286,0.5174558333333333,2024-04-10,0.0,0.6976,0.669,-0.040997706422018276,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-13,0.6967,0.73,0.6421,0.7211,44700985.20992162,0.0,1.8049842254011454,0.47489499999999996,2024-04-10,0.0,0.7211,0.669,-0.07225072805436128,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-14,0.7211,0.7569,0.6966,0.7225,34953895.39398584,0.0,1.787340005865778,0.4949416666666666,2024-04-10,0.0,0.7225,0.669,-0.07404844290657442,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-15,0.7227,0.7581,0.6901,0.7033,36434245.38186271,0.0,1.7555900658931667,0.4943700000000001,2024-04-10,0.0,0.7033,0.669,-0.04877008389023174,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-16,0.7033,0.8655,0.7015,0.8002,37071433.20340396,0.0,1.7419321335014375,0.47251000000000004,2024-04-10,0.0,0.8002,0.669,-0.1639590102474381,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-17,0.8004,0.845,0.7613,0.8291,37771166.06339604,0.0,1.7026935459966128,0.56108,2024-04-10,0.0,0.8291,0.669,-0.19310095284042927,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-18,0.8293,0.874,0.7577,0.7631,36687054.90134639,0.0,1.7039846445693012,0.5861299999999999,2024-04-10,0.0,0.7631,0.669,-0.12331280304023062,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-19,0.7632,0.7644,0.6965,0.6976,38573115.89428711,0.0,1.6757810936126545,0.5138825,2024-04-10,0.0,0.6976,0.669,-0.040997706422018276,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-20,0.6976,0.714,0.6545,0.6678,36703889.72932752,0.0,1.6432223869557174,0.4459791666666667,2024-04-10,0.0,0.6678,0.669,0.0017969451931716396,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-21,0.6678,0.6959,0.6671,0.6714,29922414.82015679,0.0,1.5970087427987716,0.414645,2024-04-10,0.0,0.6714,0.669,-0.003574620196604039,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-22,0.6717,0.6732,0.5847,0.6008,25260646.13827264,0.0,1.5326409057875745,0.4183091666666666,2024-04-10,0.0,0.6008,0.669,0.11351531291611194,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-23,0.601,0.626,0.5626,0.6043,32544797.43119337,0.0,1.461238597172807,0.3447633333333333,2024-04-10,0.0,0.6043,0.669,0.10706602680787713,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-24,0.6042,0.6685,0.594,0.6399,36980395.43258101,0.0,1.3882868209424108,0.34791916666666667,2024-04-10,0.0,0.6399,0.669,0.04547585560243794,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-25,0.64,0.6604,0.5924,0.6034,32625305.524402075,0.0,1.3476310987887339,0.3814600000000001,2024-04-10,0.0,0.6034,0.669,0.10871726881007615,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-26,0.6033,0.645,0.595,0.643,32058976.33533741,0.0,1.31510335773452,0.4044,2024-04-10,0.0,0.643,0.669,0.04043545878693622,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-27,0.643,0.6813,0.633,0.6395,33535832.00206943,0.0,1.2637119916565744,0.4302,2024-04-10,0.0,0.6395,0.669,0.04612978889757646,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-28,0.6394,0.6894,0.6359,0.6511,24564204.9708536,0.0,1.24101870900151,0.431,2024-04-10,0.0,0.6511,0.669,0.027491936722469745,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-29,0.651,0.6681,0.6376,0.6652,30028092.46391942,0.0,1.2183712666430857,0.5123,2024-04-10,0.0,0.6652,0.669,0.005712567648827438,False,,,,,-4.81615731079674,,,,,,,,,,,,,,,
2024-01-30,0.6652,0.7545,0.6616,0.7476,34175419.01619373,0.0,1.206859688539357,0.5418,2024-04-10,0.0,0.7476,0.669,-0.1051364365971108,True,0.7528,0.689,-0.08475026567481414,13.916500994035786,-4.81615731079674,0.7527999999999999,,,,,,,,,,,,,,
2024-01-31,0.748,0.7528,0.6681,0.689,32071381.01434117,0.0,1.1987660394584656,0.5418,2024-04-10,0.0,0.689,0.669,-0.029027576197387384,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-01,0.689,0.7106,0.6175,0.6361,35217288.26383535,0.0,1.1938614100976501,0.5418,2024-04-10,0.0,0.6361,0.669,0.05172142744851449,False,,,,,-6.440212976800709,,,,,,,,,,,,,,,
2024-02-02,0.6361,0.6521,0.6263,0.6406,32931388.60572633,0.0,1.1968401862423224,0.5418,2024-04-10,0.0,0.6406,0.669,0.04433343740243534,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-03,0.6405,0.649,0.6033,0.6111,27969363.68213953,0.0,1.1358051707900345,0.5626,2024-04-10,0.0,0.6111,0.669,0.09474717722140413,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-04,0.6111,0.6279,0.6039,0.6135,18325572.89069567,0.0,1.1196167257499332,0.5626,2024-04-10,0.0,0.6135,0.669,0.09046454767726164,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-05,0.6135,0.6477,0.5823,0.6144,19517307.94326668,0.0,1.1248784491143065,0.5626,2024-04-10,0.0,0.6144,0.669,0.08886718750000022,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-06,0.6144,0.6198,0.5925,0.6026,20909675.88040056,0.0,1.136316239839437,0.5626,2024-04-10,0.0,0.6026,0.669,0.11018918021905089,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-07,0.6026,0.6097,0.5796,0.5909,22408302.0271585,0.0,1.148654892198996,0.5626,2024-04-10,0.0,0.5909,0.669,0.13217126417329506,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-08,0.5909,0.6586,0.59,0.6523,25564400.55240606,0.0,1.1469129705177643,0.5626,2024-04-10,0.0,0.6523,0.669,0.02560171700137981,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-09,0.6525,0.6874,0.629,0.6847,27691414.19185097,0.0,1.146385489535034,0.5626,2024-04-10,0.0,0.6847,0.669,-0.0229297502555863,False,,,,,-5.70403007421622,,,,,,,,,,,,,,,
2024-02-10,0.6845,0.7216,0.6716,0.6873,30449188.82840384,0.0,1.1274842060341248,0.5626,2024-04-10,0.0,0.6873,0.669,-0.02662592754255777,True,0.7074,0.6704,-0.0523042126095562,14.5509977827051,-5.70403007421622,0.7074,,,,,,,,,,,,,,
2024-02-11,0.6873,0.7074,0.6662,0.6704,18507822.59800535,0.0,1.1193163085144011,0.5626,2024-04-10,0.0,0.6704,0.669,-0.0020883054892600894,False,,,,,-6.242416992176317,,,,,,,,,,,,,,,
2024-02-12,0.6701,0.7028,0.6593,0.7011,22241688.03681824,0.0,1.1173496541114023,0.5626,2024-04-10,0.0,0.7011,0.669,-0.04578519469405207,False,,,,,-5.795701360247264,,,,,,,,,,,,,,,
2024-02-13,0.7011,0.7654,0.6945,0.7351,34377018.91371394,0.0,1.1191093351472379,0.5626,2024-04-10,0.0,0.7351,0.669,-0.08991973881104598,True,0.7654,0.7904,0.03266266004703433,13.718317219754377,-6.242416992176317,0.7654,,,,,,,,,,,,,,
2024-02-14,0.7351,0.8864,0.7211,0.8711,31375349.31830785,1.0,1.165974864710083,0.5626,2024-04-10,0.0,0.8711,0.669,-0.23200551027436567,False,,,,,-4.792390862048279,,,,,,,,,,1.0,0.0,10/1,9.975283743707422,0.2816926709786952,0.0
2024-02-15,0.871,0.992,0.8511,0.9376,33890339.80298496,1.0,1.2399479505236504,0.5802558333333333,2024-04-10,0.0,0.9376,0.669,-0.286476109215017,False,,,,,-3.880122766934619,,,,,,,,,,1.0,0.0,10/1,9.975283743707422,0.3941217679987173,0.0
2024-02-16,0.9376,1.0299,0.9082,0.9513,34032223.5857624,1.0,1.3353302704556325,0.6401175,2024-04-10,0.0,0.9513,0.669,-0.29675181330810463,False,,,,,-3.692181821023979,,,,,,,,,,1.0,0.0,10/1,9.975283743707422,0.4061188645272724,0.0
2024-02-17,0.9529,0.9669,0.8932,0.907,29069081.6716938,0.0,1.3748981385811303,0.6488358333333334,2024-04-10,0.0,0.907,0.669,-0.2624035281146637,False,,,,,-4.299903273859101,,,,,,,,,,,,,,,
2024-02-18,0.907,0.9918,0.8845,0.9766,25416108.16047114,0.0,1.4456277123938248,0.6088233333333334,2024-04-10,0.0,0.9766,0.669,-0.31497030514028257,True,0.9918,0.7904,-0.2030651340996169,24.305129076983658,-3.3451083953641927,0.8640151604825859,,,,,,,,,,,,,,
2024-02-19,0.9765,1.0387,0.9367,0.9559,26190433.17053541,1.0,1.5324658674385891,0.6759441666666666,2024-04-10,0.0,0.9559,0.669,-0.3001359974892771,False,,,,,-4.009144107487643,,,,,,,,,,1.0,0.0,9/2,4.488883171068912,0.37023360755921986,0.021195986074134754
2024-02-20,0.9558,0.9614,0.8555,0.9067,32486764.861728948,0.0,1.5758316429396158,0.6528408333333333,2024-04-10,0.0,0.9067,0.669,-0.26215947943090323,False,,,,,-5.20495645807523,,,,,,,,,,,,,,,
2024-02-21,0.9068,0.945,0.8349,0.8555,36673584.10443546,0.0,1.6075582389174738,0.6011091666666666,2024-04-10,0.0,0.8555,0.669,-0.21800116890707188,False,,,,,-6.449379066816789,,,,,,,,,,,,,,,
2024-02-22,0.8553,0.8876,0.8207,0.8481,33095491.25602876,0.0,1.614431544366432,0.5626,2024-04-10,0.0,0.8481,0.669,-0.2111779271312344,False,,,,,-6.629237021986484,,,,,,,,,,,,,,,
2024-02-23,0.8483,0.876,0.7902,0.7904,30058869.6525966,0.0,1.622198368961118,0.5796,2024-04-10,0.0,0.7904,0.669,-0.1535931174089068,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-02-24,0.7906,0.8607,0.7702,0.8603,29011523.89428292,0.0,1.6242674909963597,0.5796,2024-04-10,0.0,0.8603,0.669,-0.22236429152621173,False,,,,,-6.33271444724727,,,,,,,,,,,,,,,
2024-02-25,0.8602,0.8735,0.8233,0.8267,22556723.2588294,0.0,1.6237378108403213,0.5796,2024-04-10,0.0,0.8267,0.669,-0.1907584371597919,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-02-26,0.8267,0.8398,0.7879,0.8392,24553300.69874578,0.0,1.6221029649136427,0.5796,2024-04-10,0.0,0.8392,0.669,-0.20281220209723538,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-02-27,0.8373,0.9354,0.8353,0.8787,40354917.0891467,0.0,1.6361047231844008,0.5796,2024-04-10,0.0,0.8787,0.669,-0.2386480027313076,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-02-28,0.8787,0.9371,0.8626,0.8903,39447758.75125134,0.0,1.6440448221977082,0.5796,2024-04-10,0.0,0.8903,0.669,-0.24856789846119276,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-02-29,0.8905,0.9174,0.8111,0.9023,57947693.70565856,0.0,1.6551713457722197,0.5861149999999999,2024-04-10,0.0,0.9023,0.669,-0.25856145406184194,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-01,0.9025,0.9081,0.815,0.852,47942606.30377989,0.0,1.6632760776592872,0.5970008333333334,2024-04-10,0.0,0.852,0.669,-0.21478873239436613,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-02,0.8523,0.8741,0.8282,0.8348,42172235.63860689,0.0,1.661318647895044,0.5796,2024-04-10,0.0,0.8348,0.669,-0.19861044561571628,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-03,0.8349,0.8701,0.7664,0.8306,42336171.75958147,0.0,1.6461849118590426,0.5796,2024-04-10,0.0,0.8306,0.669,-0.19455815073440885,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-04,0.8301,0.86,0.7767,0.8139,47083469.79234987,0.0,1.6263663937723933,0.5796,2024-04-10,0.0,0.8139,0.669,-0.17803169922594908,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-05,0.8124,0.818,0.7557,0.7719,53944464.79354805,0.0,1.5957555943522714,0.5796,2024-04-10,0.0,0.7719,0.669,-0.13330742324135247,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-06,0.7715,0.7799,0.6202,0.7179,46863809.57194097,0.0,1.5700497241091145,0.5796,2024-04-10,0.0,0.7179,0.669,-0.06811533639782696,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-07,0.718,0.8462,0.7106,0.8096,9656206.13322857,0.0,1.5284341499361513,0.5796,2024-04-10,0.0,0.8096,0.669,-0.1736660079051383,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-08,0.809,0.9559,0.7943,0.8785,7928209.819792818,0.0,1.4856556533939298,0.5796,2024-04-10,0.0,0.8785,0.669,-0.2384746727376209,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-09,0.8785,0.9724,0.8634,0.9716,7951315.02942908,0.0,1.4572067555199382,0.5943525,2024-04-10,0.0,0.9716,0.669,-0.31144503911074517,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-10,0.9716,0.9756,0.8563,0.8632,5758854.93461685,0.0,1.4325568021072956,0.6868283333333334,2024-04-10,0.0,0.8632,0.669,-0.22497683039851712,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-11,0.8633,0.8837,0.81,0.8629,7007549.450954381,0.0,1.4035093153590275,0.6202,2024-04-10,0.0,0.8629,0.669,-0.22470738208367125,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-12,0.8625,0.9437,0.8332,0.925,8160654.9600964,0.0,1.3669018411403417,0.6202,2024-04-10,0.0,0.925,0.669,-0.2767567567567567,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-13,0.9242,0.9597,0.835,0.8996,7913768.047062966,0.0,1.3196968482093272,0.6423458333333334,2024-04-10,0.0,0.8996,0.669,-0.25633614939973315,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-14,0.8997,0.9055,0.8231,0.8347,7040482.94494383,0.0,1.2893409827379592,0.6202,2024-04-10,0.0,0.8347,0.669,-0.1985144363244279,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-15,0.8346,0.9324,0.7793,0.8861,10075698.583632547,0.0,1.2896805948834638,0.6202,2024-04-10,0.0,0.8861,0.669,-0.24500620697438202,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-16,0.8861,1.1448,0.8705,1.0103,8853727.057870673,1.0,1.3638301976159908,0.6202,2024-04-10,0.0,1.0103,0.669,-0.3378204493714738,False,,,,,-8.031642969728438,,,,,,,,,,1.0,0.0,10/1,9.975283743707422,0.15275676497909285,0.0
2024-03-17,1.0097,1.0104,0.8283,0.8883,7277495.61807508,0.0,1.357796621300264,0.7128116666666666,2024-04-10,0.0,0.8883,0.669,-0.24687605538669366,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-18,0.8879,0.9178,0.8135,0.834,6450482.6526608,0.0,1.3532419022926736,0.6202,2024-04-10,0.0,0.834,0.669,-0.19784172661870492,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-19,0.834,0.8832,0.75,0.8744,7870567.54450079,0.0,1.3437992834398311,0.6202,2024-04-10,0.0,0.8744,0.669,-0.23490393412625787,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-20,0.8745,0.8793,0.7679,0.7988,7567182.19210853,0.0,1.3173133107595374,0.6202,2024-04-10,0.0,0.7988,0.669,-0.16249374061091626,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-21,0.7988,0.8842,0.7618,0.8294,7710041.82250372,0.0,1.3118311984920688,0.6202,2024-04-10,0.0,0.8294,0.669,-0.19339281408246922,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-22,0.8294,0.846,0.7832,0.8018,6379819.426364026,0.0,1.312208191217155,0.6202,2024-04-10,0.0,0.8018,0.669,-0.16562733848840105,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-23,0.8018,0.824,0.775,0.8157,5860807.345782604,0.0,1.3195188237695314,0.6202,2024-04-10,0.0,0.8157,0.669,-0.1798455314453843,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-24,0.8157,0.8266,0.79,0.8091,4817611.11418357,0.0,1.3254314068364952,0.6202,2024-04-10,0.0,0.8091,0.669,-0.1731553578049685,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-25,0.8091,0.8476,0.7933,0.8421,5266859.09762513,0.0,1.3268279216983494,0.6202,2024-04-10,0.0,0.8421,0.669,-0.20555753473459204,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-26,0.8422,0.8699,0.8274,0.8406,6401396.98672399,0.0,1.327023060795638,0.6202,2024-04-10,0.0,0.8406,0.669,-0.2041399000713775,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-27,0.8405,0.894,0.8205,0.8547,6493265.36478257,0.0,1.3231564834675864,0.6202,2024-04-10,0.0,0.8547,0.669,-0.21726921726921722,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-28,0.8548,0.9131,0.8445,0.876,6547550.9731451,0.0,1.321013343508509,0.6202,2024-04-10,0.0,0.876,0.669,-0.23630136986301364,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-29,0.8764,0.8813,0.8257,0.8291,5443372.46698625,0.0,1.317919555751809,0.6202,2024-04-10,0.0,0.8291,0.669,-0.19310095284042927,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-30,0.8293,0.8442,0.8221,0.8342,5228259.8335002,0.0,1.3195576483302107,0.6202,2024-04-10,0.0,0.8342,0.669,-0.19803404459362262,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-03-31,0.8344,0.8397,0.8131,0.8176,4767549.44275727,0.0,1.3219591529913477,0.6202,2024-04-10,0.0,0.8176,0.669,-0.18175146771037176,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-01,0.8174,0.8263,0.7546,0.7613,5642960.687501427,0.0,1.3266062000131553,0.6202,2024-04-10,0.0,0.7613,0.669,-0.12123998423748839,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-02,0.7614,0.7818,0.701,0.7083,6714924.683903481,0.0,1.340361077956711,0.6202,2024-04-10,0.0,0.7083,0.669,-0.055484963998305825,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-03,0.7083,0.7378,0.6759,0.7138,6352442.1096845,0.0,1.3659443325093785,0.6202,2024-04-10,0.0,0.7138,0.669,-0.06276267862146256,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-04,0.7138,0.7375,0.6828,0.7261,5300673.11753072,0.0,1.3853920287286128,0.6202,2024-04-10,0.0,0.7261,0.669,-0.07863930588073254,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-05,0.7263,0.7485,0.669,0.7005,6119750.343886856,0.0,1.3936111553848294,0.6202,2024-04-10,0.0,0.7005,0.669,-0.04496788008565311,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-06,0.7003,0.7188,0.689,0.7105,5124032.93551201,0.0,1.4192440354338383,0.669,2024-04-10,0.0,0.7105,0.669,-0.05840957072484165,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-07,0.7105,0.729,0.7096,0.7217,4234480.67164963,0.0,1.42878393527627,0.669,2024-04-10,0.0,0.7217,0.669,-0.07302203131495077,False,,,,,-8.031642969728438,,,,,,,,,,,,,,,
2024-04-08,0.7217,0.7521,0.7142,0.7426,4992735.35491298,0.0,1.4243983845926258,0.669,2024-04-10,0.0,0.7426,0.669,-0.0991112308106652,True,0.7521,0.6948,-0.07618667730355011,13.960909453530116,-8.031642969728438,0.7521,,,,,,,,,,,,,,
2024-04-09,0.7426,0.7533,0.6832,0.6948,6294809.27119193,0.0,1.415241347086911,0.669,2024-04-10,0.0,0.6948,0.669,-0.03713298791018993,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-10,0.695,0.695,0.6393,0.6597,5785989.486272451,0.0,1.4354847954945897,0.669,2024-04-10,0.0,0.6597,0.669,0.014097316962255801,False,,,,,-9.321631003234614,,,,,,,,,,,,,,,
2024-04-11,0.6597,0.6802,0.6538,0.6692,5749612.9600743,0.0,1.4457384200329528,0.6393,2024-04-12,0.0,0.6692,0.6393,-0.04468021518230725,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-12,0.6693,0.6757,0.6285,0.6285,5265319.30543601,0.0,1.447670437891437,0.6393,2024-04-12,0.0,0.6285,0.6393,0.017183770883054894,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-13,0.6284,0.6307,0.5183,0.5559,7626052.865083923,0.0,1.4709294542877345,0.6285,2024-04-13,0.0,0.5559,0.6285,0.1305990286022667,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-14,0.5577,0.5727,0.501,0.5289,8047029.30490625,0.0,1.5022917171315975,0.5183,2024-05-14,0.0,0.5289,0.4725,-0.10663641520136147,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-15,0.5289,0.6134,0.5126,0.5391,6567790.355467948,0.0,1.4072525805384721,0.501,2024-05-14,0.0,0.5391,0.4725,-0.12353923205342243,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-16,0.539,0.5439,0.4831,0.5204,6763286.65613413,0.0,1.4000273483847052,0.501,2024-05-14,0.0,0.5204,0.4725,-0.09204458109146807,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-17,0.5205,0.5477,0.4799,0.4899,5934667.83097278,0.0,1.4161063594115795,0.4831,2024-05-14,0.0,0.4899,0.4725,-0.03551745254133498,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-18,0.4898,0.531,0.4803,0.5234,6329319.24260125,0.0,1.4390450207923036,0.4799,2024-05-14,0.0,0.5234,0.4725,-0.09724875811998468,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-19,0.5234,0.5786,0.4751,0.5664,6619787.32282474,0.0,1.4399525029317117,0.4799,2024-05-14,0.0,0.5664,0.4725,-0.16578389830508478,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-20,0.5664,0.5897,0.5431,0.5896,5918707.5733153,0.0,1.4313406301442413,0.4751,2024-05-14,0.0,0.5896,0.4725,-0.19860922659430125,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-21,0.5896,0.6116,0.5751,0.5859,4766097.82725143,0.0,1.424207443554551,0.4751,2024-05-14,0.0,0.5859,0.4725,-0.19354838709677424,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-22,0.5859,0.6733,0.5767,0.6506,5016039.09554104,0.0,1.4125460496657374,0.4751,2024-05-14,0.0,0.6506,0.4725,-0.2737473101752229,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-23,0.6506,0.6855,0.6397,0.6584,5387885.45061563,0.0,1.398425123151323,0.4751,2024-05-14,0.0,0.6584,0.4725,-0.28235115431348723,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-24,0.6583,0.6609,0.5976,0.5978,5213686.66492251,0.0,1.3782665385375363,0.4751,2024-05-14,0.0,0.5978,0.4725,-0.20960187353629978,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-25,0.5978,0.6388,0.5797,0.6353,5897302.42404892,0.0,1.3497754961627062,0.4751,2024-05-14,0.0,0.6353,0.4725,-0.2562568865103101,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-26,0.6353,0.6588,0.5877,0.593,5819826.05210841,0.0,1.3059802386192885,0.4751,2024-05-14,0.0,0.593,0.4725,-0.20320404721753793,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-27,0.593,0.599,0.55,0.571,5006577.57494589,0.0,1.2516510512552577,0.4751,2024-05-14,0.0,0.571,0.4725,-0.1725043782837128,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-28,0.571,0.6225,0.567,0.6028,4826902.80873962,0.0,1.2008640676803222,0.4751,2024-05-14,0.0,0.6028,0.4725,-0.21615792966157932,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-29,0.6028,0.6428,0.5842,0.6402,4989418.47316912,0.0,1.159208420975083,0.4751,2024-05-14,0.0,0.6402,0.4725,-0.2619493908153703,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-04-30,0.64,0.6466,0.5534,0.558,5447222.17544122,0.0,1.1134518872809562,0.4751,2024-05-14,0.0,0.558,0.4725,-0.153225806451613,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-01,0.558,0.558,0.5064,0.509,6441206.9412981,0.0,1.0787654227468058,0.4751,2024-05-14,0.0,0.509,0.4725,-0.07170923379174854,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-02,0.5089,0.5449,0.4947,0.5402,6382033.70760016,0.0,1.061450117044917,0.4751,2024-05-14,0.0,0.5402,0.4725,-0.12532395409107744,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-03,0.5404,0.5645,0.5268,0.5578,5280320.73708056,0.0,1.0514608629083215,0.4751,2024-05-14,0.0,0.5578,0.4725,-0.15292219433488707,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-04,0.5583,0.5804,0.5562,0.5687,5448734.59098937,0.0,1.035947930117672,0.4751,2024-05-14,0.0,0.5687,0.4725,-0.16915772815192542,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-05,0.5687,0.5795,0.5483,0.5728,4318995.94860491,0.0,1.0132708516825615,0.4751,2024-05-14,0.0,0.5728,0.4725,-0.175104748603352,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-06,0.5728,0.5871,0.5462,0.5551,4710969.25045749,0.0,0.9977126544830162,0.4751,2024-05-14,0.0,0.5551,0.4725,-0.14880201765447676,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-07,0.555,0.558,0.5308,0.5447,5529006.15134373,0.0,0.9795960400030528,0.4751,2024-05-14,0.0,0.5447,0.4725,-0.1325500275380943,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-08,0.5447,0.5488,0.5122,0.5389,4913189.52236876,0.0,0.9476916079915854,0.4751,2024-05-14,0.0,0.5389,0.4725,-0.12321395435145677,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
2024-05-09,0.539,0.5415,0.5126,0.5256,4666161.50944916,0.0,0.9089407284512354,0.4751,2024-05-14,0.0,0.5256,0.4725,-0.10102739726027399,False,,,,,-8.831603081415722,,,,,,,,,,,,,,,
