Date,Open,High,Low,Close,Vol,BuySignal,Stop_profit,exit_price,Matured,time_cost,buy,sell,profit,OBV_UP,sBuy,sSell,sProfit,sPosition,sCash,sAvgCost,sPnLRatio,Kelly,Postrior,P/L,likelihood,profit_margin,loss_margin
2024-09-01 00:13:00,58995.28,58995.28,58983.17,58983.17,4066.08324723,0.0,59106.94029952702,58985.14357142857,2024-09-01 00:13:00,0.0,58983.17,58985.14357142857,3.345990777647856e-05,False,,,,,,,,,,,,,
2024-09-01 00:14:00,58971.06,58971.06,58960.75,58960.75,8755.71254535,0.0,59098.10621038873,58962.05857142857,2024-09-01 00:14:00,0.0,58960.75,58962.05857142857,2.2193941368930936e-05,False,,,,,,,,,,,,,
2024-09-01 00:15:00,58959.6,58960.75,58959.6,58960.75,620.20166625,0.0,59091.121899174315,58959.58,2024-09-01 00:20:00,0.0,58960.75,58971.49428571428,0.00018222776532317297,False,,,,,,,,,,,,,
2024-09-01 00:16:00,58971.03,58971.03,58971.03,58971.03,218.54663718,0.0,59091.79893815713,58959.58,2024-09-01 00:20:00,0.0,58971.03,58971.49428571428,7.873115227541305e-06,False,,,,,,,,,,,,,
2024-09-01 00:17:00,58960.47,58960.48,58959.6,58959.6,3813.04777427,0.0,59099.06125421613,58959.58,2024-09-01 00:20:00,0.0,58959.6,58971.49428571428,0.00020173620096275435,False,,,,,,,,,,,,,
2024-09-01 00:18:00,58959.59,58980.66,58953.89,58971.07,67422.5483786,0.0,59099.42566885829,58959.58,2024-09-01 00:20:00,0.0,58971.07,58971.49428571428,7.194811189270567e-06,False,,,,,,,,,,,,,
2024-09-01 00:19:00,58974.53,58998.13,58974.53,58997.2,34968.34540418,0.0,59098.95107903512,58953.89,2024-09-01 00:20:00,0.0,58997.2,58971.49428571428,-0.000435710750437579,False,,,,,,,,,,,,,
2024-09-01 00:20:00,58997.19,58997.2,58967.53,58967.53,16931.0786894,0.0,59096.289033465175,58971.49428571428,2024-09-01 00:20:00,0.0,58967.53,58971.49428571428,6.722828163696626e-05,False,,,,,,,,,,,,,
2024-09-01 00:21:00,58967.54,58967.54,58954.75,58954.75,201.15860578,0.0,59097.265484048774,58953.89,2024-09-01 00:38:00,0.0,58954.75,59019.74571428571,0.0011024678127837806,False,,,,,,,,,,,,,
2024-09-01 00:22:00,58957.47,58957.47,58957.46,58957.47,6476.94965532,0.0,59102.32059193658,58953.89,2024-09-01 00:38:00,0.0,58957.47,59019.74571428571,0.0010562819993074068,False,,,,,,,,,,,,,
2024-09-01 00:23:00,58957.47,58962.72,58957.46,58962.72,112885.74725409,0.0,59105.933139712426,58953.89,2024-09-01 00:38:00,0.0,58962.72,59019.74571428571,0.0009671486370661508,False,,,,,,,,,,,,,
2024-09-01 00:24:00,58967.53,58967.53,58962.71,58962.71,105.63360109999996,0.0,59107.27693400911,58953.89,2024-09-01 00:38:00,0.0,58962.71,59019.74571428571,0.0009673183998109014,False,,,,,,,,,,,,,
2024-09-01 00:25:00,58962.72,58963.99,58957.73,58957.73,17246.95993135,0.0,59109.074361394436,58953.89,2024-09-01 00:38:00,0.0,58957.73,59019.74571428571,0.001051867402047213,False,,,,,,,,,,,,,
2024-09-01 00:26:00,58963.99,58967.52,58963.48,58963.48,2687.43329111,0.0,59109.573270067005,58953.89,2024-09-01 00:38:00,0.0,58963.48,59019.74571428571,0.0009542468369523327,False,,,,,,,,,,,,,
2024-09-01 00:27:00,58963.74,58984.11,58963.73,58984.11,7525.46185484,0.0,59105.56692870746,58953.89,2024-09-01 00:38:00,0.0,58984.11,59019.74571428571,0.0006041578704112371,False,,,,,,,,,,,,,
2024-09-01 00:28:00,58984.11,58995.9,58984.11,58991.1,15559.74627185,0.0,59102.74151815682,58970.766428571435,2024-09-01 00:38:00,0.0,58991.1,59019.74571428571,0.0004855938317087638,False,,,,,,,,,,,,,
2024-09-01 00:29:00,58991.1,58991.1,58984.11,58984.11,11438.62493366,0.0,59098.37003142867,58977.970714285715,2024-09-01 00:38:00,0.0,58984.11,59019.74571428571,0.0006041578704112371,False,,,,,,,,,,,,,
2024-09-01 00:30:00,58984.12,58989.14,58969.11,58989.14,68932.37920106,0.0,59086.67512941938,58970.065714285716,2024-09-01 00:38:00,0.0,58989.14,59019.74571428571,0.000518836421173674,False,,,,,,,,,,,,,
2024-09-01 00:31:00,58995.89,59007.69,58995.89,59007.69,3561.59562611,0.0,59086.66620392643,58971.930714285714,2024-09-01 00:38:00,0.0,59007.69,59019.74571428571,0.0002043075112023729,False,,,,,,,,,,,,,
2024-09-01 00:32:00,59002.57,59002.57,59002.56,59002.56,347.87910188,0.0,59090.106984937665,58987.53857142858,2024-09-01 00:38:00,0.0,59002.56,59019.74571428571,0.0002912706547937294,False,,,,,,,,,,,,,
2024-09-01 00:33:00,59002.57,59015.89,59002.57,59015.89,14385.32808157,1.0,59097.8199550582,58982.650714285715,2024-09-01 00:38:00,0.0,59015.89,59019.74571428571,6.533349383897047e-05,False,,,,,,,,0.6520146128192617,0.5896328021197738,21/10,2.099999763676161,0.00014533576698993767,0.000435710750437579
2024-09-01 00:34:00,59016.82,59019.5,59013.07,59019.49,6656.34780747,1.0,59108.01106641439,58995.22214285714,2024-09-01 00:38:00,0.0,59019.49,59019.74571428571,4.332709172993887e-06,False,,,,,,,,0.8772727134493195,0.8029196902058469,22/9,2.444444169358494,0.00013933014620385144,0.000435710750437579
2024-09-01 00:35:00,59019.5,59019.5,59012.34,59017.21,1056.49862215,0.0,59116.001821804835,59001.865,2024-09-01 00:38:00,0.0,59017.21,59019.74571428571,4.296567536332674e-05,False,,,,,,,,,,,,,
2024-09-01 00:36:00,59019.5,59020.44,59019.5,59020.44,1085.66518488,1.0,59124.68017816513,59000.57714285714,2024-09-01 00:38:00,0.0,59020.44,59019.74571428571,-1.176347913189879e-05,False,,,,,,,,0.7868589503517978,0.7011235719029969,24/7,3.4285710427365883,0.00011801058577554836,0.000435710750437579
2024-09-01 00:37:00,59020.43,59034.24,59020.43,59034.24,20922.38367789,1.0,59138.802336459834,59004.612857142856,2024-09-01 00:38:00,0.0,59034.24,59019.74571428571,-0.00024552337277972125,False,,,,,,,,0.9279999918902674,0.8741258617326452,25/6,4.166666197770159,0.00019111318596644678,0.000435710750437579
2024-09-01 00:38:00,59034.24,59034.24,59008.34,59008.34,5636.3087136,0.0,59150.88411559537,59019.74571428571,2024-09-01 00:38:00,0.0,59008.34,59019.74571428571,0.00019328986861366637,False,,,,,,,,,,,,,
2024-09-01 00:39:00,59008.34,59008.34,59002.57,59002.57,2188.51388494,0.0,59151.57081981333,58992.27071428571,2024-09-01 00:44:00,0.0,59002.57,58981.75714285715,-0.00035274492522707757,False,,,,,,,,,,,,,
2024-09-01 00:40:00,58997.81,59002.15,58997.8,59002.15,242.95800206999985,0.0,59152.308467233655,58986.36357142857,2024-09-01 00:44:00,0.0,59002.15,58981.75714285715,-0.00034562905153212586,False,,,,,,,,,,,,,
2024-09-01 00:41:00,59002.14,59006.76,59000.0,59006.76,3220.3048490399997,0.0,59152.78818590126,58987.77785714286,2024-09-01 00:44:00,0.0,59006.76,58981.75714285715,-0.0004237286904560378,False,,,,,,,,,,,,,
2024-09-01 00:42:00,59006.75,59006.75,59005.58,59005.58,776.4139947,0.0,59153.262484608735,58992.317142857144,2024-09-01 00:44:00,0.0,59005.58,58981.75714285715,-0.0004037390555750031,False,,,,,,,,,,,,,
2024-09-01 00:43:00,59005.58,59005.58,58996.23,58996.23,2182.78710606,0.0,59154.49569435758,58992.41857142857,2024-09-01 00:44:00,0.0,58996.23,58981.75714285715,-0.00024531833886431986,False,,,,,,,,,,,,,
2024-09-01 00:44:00,58996.22,58996.22,58972.0,58972.0,11155.11626261,0.0,59152.92775382777,58981.75714285715,2024-09-01 00:44:00,0.0,58972.0,58981.75714285715,0.00016545382312194157,False,,,,,,,,,,,,,
2024-09-01 00:45:00,58968.96,58968.96,58964.53,58964.53,576.46553881,0.0,59150.71135148251,58955.294285714284,2024-09-01 00:46:00,0.0,58964.53,58953.89,-0.0001804474656204036,False,,,,,,,,,,,,,
2024-09-01 00:46:00,58967.9,58967.9,58923.09,58931.92,23730.2487799,0.0,59151.40962559747,58953.89,2024-09-01 00:46:00,0.0,58931.92,58953.89,0.00037280305817288806,False,,,,,,,,,,,,,
2024-09-01 00:47:00,58920.47,58949.99,58920.47,58949.99,49938.57711848,0.0,59155.25746166212,58923.09,2024-09-01 00:54:00,0.0,58949.99,58917.01928571428,-0.0005592997434895608,False,,,,,,,,,,,,,
2024-09-01 00:48:00,58944.02,58944.02,58930.46,58930.46,2248.20388008,0.0,59165.11884174767,58923.56428571428,2024-09-01 00:54:00,0.0,58930.46,58917.01928571428,-0.00022807753894538152,False,,,,,,,,,,,,,
2024-09-01 00:49:00,58930.46,58930.46,58921.97,58921.98,1894.47215992,0.0,59179.44787227465,58920.47,2024-09-01 00:54:00,0.0,58921.98,58917.01928571428,-8.419123535430284e-05,False,,,,,,,,,,,,,
2024-09-01 00:50:00,58930.46,58931.04,58905.32,58921.97,27946.31482836,0.0,59191.03842609175,58920.47,2024-09-01 00:54:00,0.0,58921.97,58917.01928571428,-8.402153366082743e-05,False,,,,,,,,,,,,,
2024-09-01 00:51:00,58921.97,58947.8,58921.97,58947.8,13188.70778808,0.0,59195.12366729568,58905.32,2024-09-01 00:54:00,0.0,58947.8,58917.01928571428,-0.0005221690086096853,False,,,,,,,,,,,,,
2024-09-01 00:52:00,58947.79,58947.79,58942.58,58947.44,8698.55330543,0.0,59197.440740408434,58913.220714285715,2024-09-01 00:54:00,0.0,58947.44,58917.01928571428,-0.0005160650621252039,False,,,,,,,,,,,,,
2024-09-01 00:53:00,58942.56,58942.56,58942.56,58942.56,2110.37941824,0.0,59202.08325663963,58913.34285714286,2024-09-01 00:54:00,0.0,58942.56,58917.01928571428,-0.0004333153206395046,False,,,,,,,,,,,,,
2024-09-01 00:54:00,58930.46,58930.46,58900.0,58900.0,22093.25846732,0.0,59211.03878401845,58917.01928571428,2024-09-01 00:54:00,0.0,58900.0,58917.01928571428,0.00028895221925773207,False,,,,,,,,,,,,,
2024-09-01 00:55:00,58900.0,58900.0,58856.68,58887.6,107856.01927339,0.0,59232.211046835226,58900.0,2024-09-01 00:55:00,0.0,58887.6,58900.0,0.00021057064645191303,False,,,,,,,,,,,,,
2024-09-01 00:56:00,58887.6,58899.68,58887.6,58887.62,61817.29060795,0.0,59250.8845298562,58856.68,2024-09-01 01:00:00,0.0,58887.62,58923.125714285714,0.0006029402153748809,False,,,,,,,,,,,,,
2024-09-01 00:57:00,58899.68,58922.61,58899.68,58922.54,72999.96228046,0.0,59258.499172543365,58856.68,2024-09-01 01:00:00,0.0,58922.54,58923.125714285714,9.940411355602308e-06,False,,,,,,,,,,,,,
2024-09-01 00:58:00,58925.33,58943.5,58925.33,58943.23,40851.05381955,0.0,59259.07926512651,58886.35142857143,2024-09-01 01:00:00,0.0,58943.23,58923.125714285714,-0.00034107879249722917,False,,,,,,,,,,,,,
2024-09-01 00:59:00,58948.87,59008.04,58947.59,58971.04,203531.54786693,0.0,59261.967754286394,58908.08500000001,2024-09-01 01:00:00,0.0,58971.04,58923.125714285714,-0.0008125053537174631,True,59008.04,,,0.000846966099673681,50.09611080165452,59008.04,,,,,,,
2024-09-01 01:00:00,58963.59,58963.59,58896.55,58920.7,422372.63130723,0.0,59261.11656700139,58923.125714285714,2024-09-01 01:00:00,0.0,58920.7,58923.125714285714,4.116913556218016e-05,False,59008.04,58923.125714285714,-0.0014390290833975472,0.0,100.00200076846507,59008.04,-0.02878058166795092,,,,,,
2024-09-01 01:01:00,58913.89,58930.57,58908.62,58908.62,33014.00864781,0.0,59261.06029758418,58857.86928571428,2024-09-01 01:12:00,0.0,58908.62,58910.54,3.259285313417237e-05,False,,,,,,,,,,,,,
2024-09-01 01:02:00,58908.61,58934.33,58902.0,58934.33,119599.84741192,0.0,59260.298368055504,58856.68,2024-09-01 01:12:00,0.0,58934.33,58910.54,-0.00040366964382221315,False,,,,,,,,,,,,,
2024-09-01 01:03:00,58934.33,58952.39,58934.33,58952.34,12169.70126696,0.0,59252.90194162159,58878.27071428572,2024-09-01 01:12:00,0.0,58952.34,58910.54,-0.000709047342310698,False,,,,,,,,,,,,,
2024-09-01 01:04:00,58947.73,58947.73,58947.22,58947.22,7540.27921786,0.0,59243.66556768545,58894.999285714286,2024-09-01 01:12:00,0.0,58947.22,58910.54,-0.0006222515667405615,False,,,,,,,,,,,,,
2024-09-01 01:05:00,58935.14,58976.87,58935.14,58976.86,19804.93529212,0.0,59233.71450057389,58896.280000000006,2024-09-01 01:12:00,0.0,58976.86,58910.54,-0.001124508832786253,False,,,,,,,,,,,,,
2024-09-01 01:06:00,58975.69,58975.69,58957.33,58959.98,13797.05156414,0.0,59222.57685973276,58921.46928571429,2024-09-01 01:12:00,0.0,58959.98,58910.54,-0.0008385348841706275,False,,,,,,,,,,,,,
2024-09-01 01:07:00,58963.59,58966.96,58963.59,58966.96,2496.5349039,0.0,59203.051916338445,58914.29214285715,2024-09-01 01:12:00,0.0,58966.96,58910.54,-0.0009568069983597605,False,,,,,,,,,,,,,
2024-09-01 01:08:00,58967.69,58967.69,58967.68,58967.68,1031.87555657,0.0,59181.11491636133,58935.73857142857,2024-09-01 01:12:00,0.0,58967.68,58910.54,-0.0009690053941413534,False,,,,,,,,,,,,,
2024-09-01 01:09:00,58967.69,58967.69,58951.48,58951.48,79122.8573298,0.0,59170.439867455854,58941.00571428572,2024-09-01 01:12:00,0.0,58951.48,58910.54,-0.0006944694179009669,False,,,,,,,,,,,,,
2024-09-01 01:10:00,58951.48,58951.48,58922.26,58934.36,33256.64025832,0.0,59160.621079913355,58928.26,2024-09-01 01:12:00,0.0,58934.36,58910.54,-0.00040417847924367756,False,,,,,,,,,,,,,
2024-09-01 01:11:00,58929.03,58942.37,58910.47,58941.89,12734.68884963,0.0,59147.83841659129,58908.74857142857,2024-09-01 01:12:00,0.0,58941.89,58910.54,-0.0005318797887207127,False,,,,,,,,,,,,,
2024-09-01 01:12:00,58930.49,58930.49,58906.3,58906.3,7822.87040748,0.0,59134.44375472977,58910.54,2024-09-01 01:12:00,0.0,58906.3,58910.54,7.19787187448695e-05,False,,,,,,,,,,,,,
2024-09-01 01:13:00,58906.3,58906.3,58882.11,58882.11,17554.89761885,0.0,59125.44143626251,58876.26571428572,2024-09-01 01:16:00,0.0,58882.11,58856.68,-0.0004318799037602572,False,,,,,,,,,,,,,
2024-09-01 01:14:00,58874.72,58887.98,58874.72,58882.12,69149.58264377,0.0,59126.184034708225,58856.68,2024-09-01 01:16:00,0.0,58882.12,58856.68,-0.0004320496612554292,False,,,,,,,,,,,,,
2024-09-01 01:15:00,58870.05,58889.74,58857.95,58886.24,34576.21396826,0.0,59133.510096705984,58856.68,2024-09-01 01:16:00,0.0,58886.24,58856.68,-0.0005019848439974384,False,,,,,,,,,,,,,
2024-09-01 01:16:00,58886.24,58886.24,58850.0,58850.01,194331.95441535,0.0,59140.27085956532,58856.68,2024-09-01 01:16:00,0.0,58850.01,58856.68,0.00011333897819221228,False,,,,,,,,,,,,,
2024-09-01 01:17:00,58850.0,58882.78,58839.62,58871.9,177462.47065231,0.0,59149.932429660636,58850.0,2024-09-01 01:45:00,0.0,58871.9,58895.76357142857,0.0004053473971210586,False,,,,,,,,,,,,,
2024-09-01 01:18:00,58876.78,58905.97,58876.78,58903.06,11477.52737096,0.0,59152.058094794855,58839.62,2024-09-01 01:45:00,0.0,58903.06,58895.76357142857,-0.00012387180855166768,False,,,,,,,,,,,,,
2024-09-01 01:19:00,58903.05,58912.46,58891.56,58905.99,108002.62800723,0.0,59153.407879428596,58856.28142857143,2024-09-01 01:45:00,0.0,58905.99,58895.76357142857,-0.00017360591972781503,False,,,,,,,,,,,,,
2024-09-01 01:20:00,58904.01,58930.18,58904.01,58930.18,7970.11413449237,0.0,59153.40895643721,58862.35928571429,2024-09-01 01:45:00,0.0,58930.18,58895.76357142857,-0.0005840204216486233,False,,,,,,,,,,,,,
2024-09-01 01:21:00,58930.17,58942.19,58930.17,58935.74,266676.91032055544,0.0,59152.78635794439,58886.125,2024-09-01 01:45:00,0.0,58935.74,58895.76357142857,-0.0006783053639680681,True,58942.19,,,0.0008473421587973435,50.057798249621875,58942.19,,,,,,,
2024-09-01 01:22:00,58932.75,58932.76,58930.18,58930.18,152247.70045415,0.0,59151.62615098547,58891.95071428571,2024-09-01 01:45:00,0.0,58930.18,58895.76357142857,-0.0005840204216486233,False,,,,,,,,,,,,,
2024-09-01 01:23:00,58930.18,58930.18,58886.7,58893.82,69239.26443311,0.0,59151.00158542133,58892.01142857143,2024-09-01 01:45:00,0.0,58893.82,58895.76357142857,3.30012797364887e-05,False,58942.19,58892.01142857143,-0.0008513184092510118,0.0,99.95948234942541,58942.19,-0.01702636818502022,,,,,,
2024-09-01 01:24:00,58903.83,58918.0,58893.4,58893.4,65014.54534003,0.0,59151.5083676387,58854.1,2024-09-01 01:45:00,0.0,58893.4,58895.76357142857,4.013304425565245e-05,False,,,,,,,,,,,,,
2024-09-01 01:25:00,58882.45,58894.52,58882.43,58894.52,3178.36097936,0.0,59152.858040707164,58857.65714285714,2024-09-01 01:45:00,0.0,58894.52,58895.76357142857,2.1115231579660332e-05,False,,,,,,,,,,,,,
2024-09-01 01:26:00,58904.98,58940.01,58904.98,58940.01,72854.77370292,0.0,59149.750802799346,58863.48714285714,2024-09-01 01:45:00,0.0,58940.01,58895.76357142857,-0.0007507027666169286,False,,,,,,,,,,,,,
2024-09-01 01:27:00,58930.49,58930.49,58906.45,58906.45,29336.15437176,0.0,59149.499466904235,58903.70785714286,2024-09-01 01:45:00,0.0,58906.45,58895.76357142857,-0.0001814135560949115,False,,,,,,,,,,,,,
2024-09-01 01:28:00,58906.3,58906.3,58900.49,58900.49,10162.51515805,0.0,59151.01149615659,58868.56428571428,2024-09-01 01:45:00,0.0,58900.49,58895.76357142857,-8.024429968966906e-05,False,,,,,,,,,,,,,
2024-09-01 01:29:00,58900.49,58940.39,58900.49,58940.39,71937.53051361,0.0,59125.63665355159,58863.90285714286,2024-09-01 01:45:00,0.0,58940.39,58895.76357142857,-0.0007571451185074407,False,,,,,,,,,,,,,
2024-09-01 01:30:00,58940.38,58940.39,58898.29,58898.3,83854.26064028,0.0,59120.59707642098,58896.444285714286,2024-09-01 01:45:00,0.0,58898.3,58895.76357142857,-4.3064546369486756e-05,False,,,,,,,,,,,,,
2024-09-01 01:31:00,58906.29,58912.06,58886.51,58912.06,119858.19118038,0.0,59121.46991153701,58854.65,2024-09-01 01:45:00,0.0,58912.06,58895.76357142857,-0.00027662296262298547,False,,,,,,,,,,,,,
2024-09-01 01:32:00,58911.86,58911.87,58911.86,58911.87,677.0151519,0.0,59122.02815665053,58868.20642857143,2024-09-01 01:45:00,0.0,58911.87,58895.76357142857,-0.0002733986982832448,False,,,,,,,,,,,,,
2024-09-01 01:33:00,58911.3,58928.11,58911.3,58923.95,4931.54125523,0.0,59118.79438894236,58870.56428571429,2024-09-01 01:45:00,0.0,58923.95,58895.76357142857,-0.00047835266596052417,False,,,,,,,,,,,,,
2024-09-01 01:34:00,58918.87,58928.11,58910.94,58910.94,101731.77634965,0.0,59116.43967499757,58888.79,2024-09-01 01:45:00,0.0,58910.94,58895.76357142857,-0.0002576164727881025,False,,,,,,,,,,,,,
2024-09-01 01:35:00,58910.95,58943.56,58903.34,58903.34,586911.34195842,0.0,59105.241162276034,58879.29214285715,2024-09-01 01:45:00,0.0,58903.34,58895.76357142857,-0.00012862477019848217,False,,,,,,,,,,,,,
2024-09-01 01:36:00,58898.28,58915.46,58889.63,58915.46,201303.24286262,0.0,59091.55354105713,58864.35071428571,2024-09-01 01:45:00,0.0,58915.46,58895.76357142857,-0.0003343168087193149,False,,,,,,,,,,,,,
2024-09-01 01:37:00,58927.56,58927.56,58904.31,58915.45,43488.71385247,0.0,59080.72549130087,58879.485714285714,2024-09-01 01:45:00,0.0,58915.45,58895.76357142857,-0.0003341471307004573,False,,,,,,,,,,,,,
2024-09-01 01:38:00,58910.46,58910.46,58904.45,58904.45,239.64558768,0.0,59068.26755865731,58883.515,2024-09-01 01:45:00,0.0,58904.45,58895.76357142857,-0.0001474664235286971,False,,,,,,,,,,,,,
2024-09-01 01:39:00,58907.61,58915.46,58904.0,58915.46,62005.65631856,0.0,59053.36032045376,58875.63285714285,2024-09-01 01:45:00,0.0,58915.46,58895.76357142857,-0.0003343168087193149,False,,,,,,,,,,,,,
2024-09-01 01:40:00,58915.46,58926.61,58915.46,58915.46,5940.54527668,0.0,59046.194416712045,58884.229999999996,2024-09-01 01:45:00,0.0,58915.46,58895.76357142857,-0.0003343168087193149,False,,,,,,,,,,,,,
2024-09-01 01:41:00,58927.55,58932.29,58927.52,58927.52,48059.26604191,0.0,59043.35299532968,58885.44285714286,2024-09-01 01:45:00,0.0,58927.52,58895.76357142857,-0.00053890658509681,False,,,,,,,,,,,,,
2024-09-01 01:42:00,58927.46,58927.46,58915.86,58920.71,9016.11792533,0.0,59042.824571399906,58897.57571428571,2024-09-01 01:45:00,0.0,58920.71,58895.76357142857,-0.0004233898161007943,False,,,,,,,,,,,,,
2024-09-01 01:43:00,58919.1,58919.11,58915.36,58915.36,5340.99697825,0.0,59042.19561081186,58896.885714285716,2024-09-01 01:45:00,0.0,58915.36,58895.76357142857,-0.00033262002593936746,False,,,,,,,,,,,,,
2024-09-01 01:44:00,58907.58,58912.0,58907.04,58912.0,5193.66596204,0.0,59036.4440846344,58895.92428571429,2024-09-01 01:45:00,0.0,58912.0,58895.76357142857,-0.00027560477613097767,False,,,,,,,,,,,,,
2024-09-01 01:45:00,58910.05,58910.05,58895.51,58895.52,8839.19288689,0.0,59031.020671158934,58895.76357142857,2024-09-01 01:45:00,0.0,58895.52,58895.76357142857,4.1356529083547144e-06,False,,,,,,,,,,,,,
2024-09-01 01:46:00,58891.19,58891.19,58867.0,58867.0,44913.25655064,0.0,59028.753714682665,58878.10714285714,2024-09-01 01:46:00,0.0,58867.0,58878.10714285714,0.0001886819925789318,False,,,,,,,,,,,,,
2024-09-01 01:47:00,58862.94,58885.73,58862.94,58872.25,125651.50648869,0.0,59027.16157913707,58845.93142857143,2024-09-01 01:49:00,0.0,58872.25,58862.94,-0.00015813902135553004,False,,,,,,,,,,,,,
2024-09-01 01:48:00,58872.25,58879.39,58867.3,58867.3,130653.30650115,0.0,59037.333487064156,58862.94,2024-09-01 01:49:00,0.0,58867.3,58862.94,-7.406488831662728e-05,False,,,,,,,,,,,,,
2024-09-01 01:49:00,58867.3,58867.3,58845.59,58845.59,34820.53397574,0.0,59053.45208945544,58862.94,2024-09-01 01:49:00,0.0,58845.59,58862.94,0.00029483942636998606,False,,,,,,,,,,,,,
2024-09-01 01:50:00,58845.6,58853.88,58845.6,58853.88,2991.58931729,0.0,59072.962278434556,58845.59,2024-09-01 01:51:00,0.0,58853.88,58845.59,-0.0001408573232555277,False,,,,,,,,,,,,,
2024-09-01 01:51:00,58850.09,58850.09,58748.46,58770.27,448293.3422759938,0.0,59086.88032004507,58845.59,2024-09-01 01:51:00,0.0,58770.27,58845.59,0.0012816003737943227,False,,,,,,,,,,,,,
2024-09-01 01:52:00,58756.13,58830.01,58756.13,58821.31,210958.52569451,0.0,59110.80582384113,58748.46,2024-09-01 02:33:00,0.0,58821.31,59035.103571428575,0.003634627848794647,False,,,,,,,,,,,,,
2024-09-01 01:53:00,58830.02,58871.88,58830.02,58864.88,123733.28981078,0.0,59112.38334687937,58762.87428571428,2024-09-01 02:33:00,0.0,58864.88,59035.103571428575,0.0028917679171107658,False,,,,,,,,,,,,,
2024-09-01 01:54:00,58871.88,58905.08,58871.88,58905.08,54765.90780193,0.0,59111.480452064345,58801.71928571428,2024-09-01 02:33:00,0.0,58905.08,59035.103571428575,0.002207340545646863,False,,,,,,,,,,,,,
2024-09-01 01:55:00,58905.08,59002.17,58905.08,58994.12,112551.5382428,1.0,59147.72079690203,58838.188571428575,2024-09-01 02:33:00,0.0,58994.12,59035.103571428575,0.0006947060389843607,False,,,,,,,,0.0,0.169550157151022,8/23,0.2916666338439121,0.000353600796058489,0.0007571451185074407
2024-09-01 01:56:00,58998.94,59013.98,58966.46,58966.46,82534.93188227,1.0,59182.3917435955,58909.014285714286,2024-09-01 02:33:00,0.0,58966.46,59035.103571428575,0.0011641121313468172,False,,,,,,,,0.0,0.27937913475150145,7/24,0.2399999729915621,0.0005614456468884509,0.0007571451185074407
2024-09-01 01:57:00,58965.36,58965.36,58940.81,58940.81,9576.05152126,0.0,59190.97314657563,58875.82357142857,2024-09-01 02:33:00,0.0,58940.81,59035.103571428575,0.0015998010788886852,False,,,,,,,,,,,,,
2024-09-01 01:58:00,58940.82,58992.77,58929.22,58992.77,145751.96644167,0.0,59211.24307148557,58846.45357142857,2024-09-01 02:33:00,0.0,58992.77,59035.103571428575,0.0007176060969602549,False,,,,,,,,,,,,,
2024-09-01 01:59:00,58992.77,59049.1,58992.77,59011.67,57372.13304214,1.0,59258.96699378104,58907.38571428571,2024-09-01 02:33:00,0.0,59011.67,59035.103571428575,0.00039710063159681397,False,,,,,,,,0.0,0.24999997888090703,11/20,0.4761904226023051,0.000499142947130042,0.0007571451185074407
2024-09-01 02:00:00,59011.67,59011.67,58968.7,58980.34,193549.9618255,0.0,59280.12381951738,58930.046428571426,2024-09-01 02:33:00,0.0,58980.34,59035.103571428575,0.0009285055228331895,False,,,,,,,,,,,,,
2024-09-01 02:01:00,58980.33,58998.89,58976.41,58976.41,40653.33031887,0.0,59295.54800636067,58900.344999999994,2024-09-01 02:33:00,0.0,58976.41,59035.103571428575,0.0009952042084042656,False,,,,,,,,,,,,,
2024-09-01 02:02:00,58980.34,59007.78,58980.33,59007.78,102698.72291055,0.0,59312.66046249035,58900.21214285715,2024-09-01 02:33:00,0.0,59007.78,59035.103571428575,0.00046305032028959303,False,,,,,,,,,,,,,
2024-09-01 02:03:00,59005.37,59053.03,59005.37,59053.03,31346.38160328,1.0,59348.227555830264,58945.665,2024-09-01 02:33:00,0.0,59053.03,59035.103571428575,-0.0003035649241270866,False,,,,,,,,0.13265296353071568,0.36567161566465417,15/16,0.8235293190886901,0.0010046904646972405,0.00053890658509681
2024-09-01 02:04:00,59053.03,59055.0,59033.69,59033.7,524050.38845817,1.0,59380.539057209004,58990.885,2024-09-01 02:33:00,0.0,59033.7,59035.103571428575,2.377576585210761e-05,False,,,,,,,,0.6241496175299771,0.5708737588147518,15/16,0.8235293190886901,0.0006864711682897418,0.00053890658509681
2024-09-01 02:05:00,59039.83,59098.39,59039.83,59098.38,137480.21002427,1.0,59431.14735013561,58972.485,2024-09-01 02:33:00,0.0,59098.38,59035.103571428575,-0.0010706964991497037,False,,,,,,,,0.921874991200377,0.8648648517007833,17/14,1.0666665466291607,0.0016152781631074927,0.00053890658509681
2024-09-01 02:06:00,59089.59,59135.82,59089.59,59104.99,141796.51529674,1.0,59495.61593807729,59036.92071428571,2024-09-01 02:33:00,0.0,59104.99,59035.103571428575,-0.0011824116469932866,False,,,,,,,,0.9999999999931373,0.9999999999862745,18/13,1.2142855776358747,0.001687512631779176,0.00053890658509681
2024-09-01 02:07:00,59096.27,59129.83,59096.27,59125.45,37408.26194268,0.0,59547.6676837055,59045.695,2024-09-01 02:33:00,0.0,59125.45,59035.103571428575,-0.001528046358571844,False,,,,,,,,,,,,,
2024-09-01 02:08:00,59117.13,59137.92,59117.13,59137.92,74722.79876018,1.0,59595.30311090296,59068.171428571426,2024-09-01 02:33:00,0.0,59137.92,59035.103571428575,-0.0017385871632181749,False,,,,,,,,0.5488721296382671,0.5256916715202973,20/11,1.5833331551526602,0.0022276538303259083,0.00053890658509681
